time_to_first_matter	time_to_first_time_entry	time_to_first_bill	time_to_second_user	page_views_in_first_hour	page_views_in_first_day	page_views_in_first_7_days	page_views_in_first_14_days	page_views_in_first_day_norm	page_views_in_first_7_days_norm	page_views_in_first_14_days_norm	time_delta_day	time_delta_week	time_delta_2weeks	Conversion
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
142.0	233.0	317.0		14.0	14.0	14.0	18.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				13.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	11.142857142857142	1.7797619047619049	0.03869047619047619	No
				28.0	33.0	33.0	33.0	4.714285714285714	0.19642857142857142	0.09821428571428571	23.285714285714285	4.517857142857143	0.09821428571428571	No
				43.0	43.0	43.0	47.0	6.142857142857143	0.25595238095238093	0.12797619047619047	36.857142857142854	5.886904761904763	0.12797619047619047	Yes
			110701.0	2.0	2.0	30.0	30.0	0.2857142857142857	0.17857142857142858	0.08928571428571429	1.7142857142857144	0.10714285714285712	0.08928571428571429	Yes
				8.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	5.857142857142858	2.0535714285714284	0.044642857142857144	No
				11.0	11.0	17.0	17.0	1.5714285714285714	0.10119047619047619	0.050595238095238096	9.428571428571429	1.4702380952380951	0.050595238095238096	No
				5.0	5.0	37.0	37.0	0.7142857142857143	0.22023809523809523	0.11011904761904762	4.285714285714286	0.49404761904761907	0.11011904761904762	No
1347.0	1347.0	11176.0		143.0	554.0	1455.0	1455.0	79.14285714285714	8.660714285714286	4.330357142857143	63.85714285714286	70.48214285714285	4.330357142857143	Yes
				26.0	34.0	46.0	46.0	4.857142857142857	0.27380952380952384	0.13690476190476192	21.142857142857142	4.583333333333333	0.13690476190476192	No
				16.0	16.0	16.0	16.0	2.2857142857142856	0.09523809523809523	0.047619047619047616	13.714285714285715	2.1904761904761902	0.047619047619047616	No
436418.0	707690.0	709077.0		8.0	8.0	592.0	831.0	1.1428571428571428	3.5238095238095237	1.7619047619047619	6.857142857142858	-2.380952380952381	1.7619047619047619	Yes
9635.0	9635.0	524425.0		4.0	19.0	265.0	346.0	2.7142857142857144	1.5773809523809523	0.7886904761904762	1.2857142857142856	1.136904761904762	0.7886904761904762	Yes
237527.0	231382.0	298153.0		83.0	85.0	534.0	537.0	12.142857142857142	3.1785714285714284	1.5892857142857142	70.85714285714286	8.964285714285714	1.5892857142857142	Yes
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
				25.0	25.0	25.0	25.0	3.5714285714285716	0.1488095238095238	0.0744047619047619	21.428571428571427	3.422619047619048	0.0744047619047619	No
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
	239893.0		1192778.0	5.0	5.0	12.0	33.0	0.7142857142857143	0.07142857142857142	0.03571428571428571	4.285714285714286	0.6428571428571429	0.03571428571428571	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
195.0	243.0	5332.0		39.0	464.0	617.0	731.0	66.28571428571429	3.6726190476190474	1.8363095238095237	-27.285714285714292	62.61309523809524	1.8363095238095237	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
715.0	2265.0	2461.0		66.0	66.0	110.0	110.0	9.428571428571429	0.6547619047619048	0.3273809523809524	56.57142857142857	8.773809523809524	0.3273809523809524	No
				7.0	7.0	7.0	7.0	1.0	0.041666666666666664	0.020833333333333332	6.0	0.9583333333333334	0.020833333333333332	No
				17.0	29.0	35.0	35.0	4.142857142857143	0.20833333333333334	0.10416666666666667	12.857142857142858	3.9345238095238098	0.10416666666666667	No
				7.0	7.0	7.0	7.0	1.0	0.041666666666666664	0.020833333333333332	6.0	0.9583333333333334	0.020833333333333332	No
				13.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	11.142857142857142	1.7797619047619049	0.03869047619047619	No
				17.0	17.0	17.0	17.0	2.4285714285714284	0.10119047619047619	0.050595238095238096	14.571428571428571	2.327380952380952	0.050595238095238096	No
172175.0				1.0	1.0	167.0	180.0	0.14285714285714285	0.9940476190476191	0.49702380952380953	0.8571428571428572	-0.8511904761904763	0.49702380952380953	Yes
572.0				27.0	27.0	27.0	27.0	3.857142857142857	0.16071428571428573	0.08035714285714286	23.142857142857142	3.6964285714285716	0.08035714285714286	No
14787.0	14787.0	789021.0		6.0	51.0	51.0	174.0	7.285714285714286	0.30357142857142855	0.15178571428571427	-1.2857142857142856	6.982142857142857	0.15178571428571427	Yes
504.0				9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
				12.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	10.285714285714286	1.6428571428571428	0.03571428571428571	No
				4.0	4.0	4.0	4.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	3.428571428571429	0.5476190476190476	0.011904761904761904	No
874.0				21.0	21.0	21.0	21.0	3.0	0.125	0.0625	18.0	2.875	0.0625	No
1145.0				32.0	32.0	32.0	32.0	4.571428571428571	0.19047619047619047	0.09523809523809523	27.42857142857143	4.3809523809523805	0.09523809523809523	No
			23164.0	12.0	16.0	23.0	23.0	2.2857142857142856	0.13690476190476192	0.06845238095238096	9.714285714285715	2.1488095238095237	0.06845238095238096	Yes
				32.0	32.0	32.0	32.0	4.571428571428571	0.19047619047619047	0.09523809523809523	27.42857142857143	4.3809523809523805	0.09523809523809523	No
				11.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
				10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	Yes
7337.0				5.0	46.0	46.0	46.0	6.571428571428571	0.27380952380952384	0.13690476190476192	-1.5714285714285712	6.2976190476190474	0.13690476190476192	No
				11.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				5.0	6.0	6.0	6.0	0.8571428571428571	0.03571428571428571	0.017857142857142856	4.142857142857143	0.8214285714285714	0.017857142857142856	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
				6.0	6.0	6.0	6.0	0.8571428571428571	0.03571428571428571	0.017857142857142856	5.142857142857143	0.8214285714285714	0.017857142857142856	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
	243884.0			26.0	113.0	138.0	138.0	16.142857142857142	0.8214285714285714	0.4107142857142857	9.857142857142858	15.321428571428571	0.4107142857142857	No
244.0	402.0			92.0	99.0	99.0	99.0	14.142857142857142	0.5892857142857143	0.29464285714285715	77.85714285714286	13.553571428571429	0.29464285714285715	No
			968771.0	4.0	4.0	4.0	44.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	3.428571428571429	0.5476190476190476	0.011904761904761904	No
20532.0	20861.0			18.0	20.0	20.0	20.0	2.857142857142857	0.11904761904761904	0.05952380952380952	15.142857142857142	2.738095238095238	0.05952380952380952	No
				15.0	19.0	19.0	19.0	2.7142857142857144	0.1130952380952381	0.05654761904761905	12.285714285714285	2.6011904761904763	0.05654761904761905	No
				4.0	4.0	7.0	20.0	0.5714285714285714	0.041666666666666664	0.020833333333333332	3.428571428571429	0.5297619047619048	0.020833333333333332	Yes
150588.0	150588.0	150589.0	597083.0	4.0	31.0	425.0	652.0	4.428571428571429	2.5297619047619047	1.2648809523809523	-0.4285714285714288	1.8988095238095242	1.2648809523809523	Yes
192639.0	192528.0			8.0	8.0	128.0	128.0	1.1428571428571428	0.7619047619047619	0.38095238095238093	6.857142857142858	0.38095238095238093	0.38095238095238093	No
43513.0				1.0	50.0	50.0	50.0	7.142857142857143	0.2976190476190476	0.1488095238095238	-6.142857142857143	6.845238095238096	0.1488095238095238	No
1096.0	1096.0		582.0	33.0	35.0	41.0	41.0	5.0	0.24404761904761904	0.12202380952380952	28.0	4.755952380952381	0.12202380952380952	No
382.0	633.0	634.0		5.0	10.0	59.0	59.0	1.4285714285714286	0.35119047619047616	0.17559523809523808	3.571428571428571	1.0773809523809526	0.17559523809523808	No
				31.0	31.0	31.0	31.0	4.428571428571429	0.18452380952380953	0.09226190476190477	26.57142857142857	4.2440476190476195	0.09226190476190477	No
				41.0	41.0	41.0	41.0	5.857142857142857	0.24404761904761904	0.12202380952380952	35.142857142857146	5.613095238095238	0.12202380952380952	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
197.0	445.0			4.0	169.0	169.0	169.0	24.142857142857142	1.005952380952381	0.5029761904761905	-20.142857142857142	23.136904761904763	0.5029761904761905	No
2766.0	2573.0			72.0	72.0	72.0	72.0	10.285714285714286	0.42857142857142855	0.21428571428571427	61.714285714285715	9.857142857142858	0.21428571428571427	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				22.0	22.0	22.0	22.0	3.142857142857143	0.13095238095238096	0.06547619047619048	18.857142857142858	3.011904761904762	0.06547619047619048	No
				4.0	4.0	6.0	6.0	0.5714285714285714	0.03571428571428571	0.017857142857142856	3.428571428571429	0.5357142857142857	0.017857142857142856	No
				8.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	6.571428571428571	1.369047619047619	0.02976190476190476	No
				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
	65809.0			20.0	38.0	50.0	72.0	5.428571428571429	0.2976190476190476	0.1488095238095238	14.571428571428571	5.130952380952381	0.1488095238095238	No
1763.0	2402.0			31.0	41.0	48.0	48.0	5.857142857142857	0.2857142857142857	0.14285714285714285	25.142857142857142	5.571428571428571	0.14285714285714285	No
10480.0				17.0	30.0	30.0	30.0	4.285714285714286	0.17857142857142858	0.08928571428571429	12.714285714285715	4.107142857142857	0.08928571428571429	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
				98.0	99.0	100.0	100.0	14.142857142857142	0.5952380952380952	0.2976190476190476	83.85714285714286	13.547619047619047	0.2976190476190476	No
262276.0	264625.0		261337.0	11.0	40.0	75.0	78.0	5.714285714285714	0.44642857142857145	0.22321428571428573	5.285714285714286	5.267857142857143	0.22321428571428573	No
				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
190231.0	886933.0			29.0	57.0	83.0	169.0	8.142857142857142	0.49404761904761907	0.24702380952380953	20.857142857142858	7.648809523809524	0.24702380952380953	No
				10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
3608.0	64.0			14.0	59.0	61.0	62.0	8.428571428571429	0.3630952380952381	0.18154761904761904	5.571428571428571	8.065476190476192	0.18154761904761904	No
16277.0	1210.0			108.0	332.0	421.0	491.0	47.42857142857143	2.505952380952381	1.2529761904761905	60.57142857142857	44.92261904761905	1.2529761904761905	No
652.0	710.0	885.0		106.0	293.0	923.0	1212.0	41.857142857142854	5.494047619047619	2.7470238095238093	64.14285714285714	36.363095238095234	2.7470238095238093	Yes
604.0	708.0	1542.0		54.0	97.0	97.0	97.0	13.857142857142858	0.5773809523809523	0.28869047619047616	40.14285714285714	13.279761904761905	0.28869047619047616	No
798.0	940.0			40.0	47.0	53.0	53.0	6.714285714285714	0.31547619047619047	0.15773809523809523	33.285714285714285	6.398809523809524	0.15773809523809523	Yes
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
7981.0	7753.0	233800.0	7600.0	13.0	62.0	319.0	465.0	8.857142857142858	1.8988095238095237	0.9494047619047619	4.142857142857142	6.958333333333334	0.9494047619047619	Yes
				9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
				12.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	10.285714285714286	1.6428571428571428	0.03571428571428571	No
				9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
1646.0	1786.0	1930.0		28.0	28.0	28.0	28.0	4.0	0.16666666666666666	0.08333333333333333	24.0	3.8333333333333335	0.08333333333333333	No
539.0	771.0			9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
237.0	446.0	1239.0		11.0	18.0	18.0	81.0	2.5714285714285716	0.10714285714285714	0.05357142857142857	8.428571428571429	2.4642857142857144	0.05357142857142857	No
915.0	28012.0	28690.0		18.0	90.0	90.0	90.0	12.857142857142858	0.5357142857142857	0.26785714285714285	5.142857142857142	12.321428571428571	0.26785714285714285	No
	3327.0			8.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	6.142857142857142	1.7797619047619049	0.03869047619047619	No
				4.0	4.0	4.0	4.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	3.428571428571429	0.5476190476190476	0.011904761904761904	No
461.0	656.0	1780.0	81862.0	87.0	406.0	578.0	1085.0	58.0	3.4404761904761907	1.7202380952380953	29.0	54.55952380952381	1.7202380952380953	Yes
				3.0	3.0	4.0	4.0	0.42857142857142855	0.023809523809523808	0.011904761904761904	2.5714285714285716	0.40476190476190477	0.011904761904761904	No
				12.0	12.0	12.0	12.0	1.7142857142857142	0.07142857142857142	0.03571428571428571	10.285714285714286	1.6428571428571428	0.03571428571428571	No
103887.0	1162.0	523828.0	481355.0	4.0	18.0	671.0	748.0	2.5714285714285716	3.994047619047619	1.9970238095238095	1.4285714285714284	-1.4226190476190474	1.9970238095238095	Yes
				34.0	34.0	34.0	34.0	4.857142857142857	0.20238095238095238	0.10119047619047619	29.142857142857142	4.654761904761904	0.10119047619047619	No
30899.0				1.0	20.0	20.0	20.0	2.857142857142857	0.11904761904761904	0.05952380952380952	-1.8571428571428572	2.738095238095238	0.05952380952380952	No
	15.0			1.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	-0.8571428571428572	1.7797619047619049	0.03869047619047619	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
240.0				16.0	16.0	16.0	16.0	2.2857142857142856	0.09523809523809523	0.047619047619047616	13.714285714285715	2.1904761904761902	0.047619047619047616	No
421.0	753.0	1127570.0		50.0	54.0	65.0	111.0	7.714285714285714	0.3869047619047619	0.19345238095238096	42.285714285714285	7.3273809523809526	0.19345238095238096	Yes
1905.0	73475.0			21.0	25.0	51.0	60.0	3.5714285714285716	0.30357142857142855	0.15178571428571427	17.428571428571427	3.2678571428571432	0.15178571428571427	Yes
180054.0				16.0	16.0	27.0	27.0	2.2857142857142856	0.16071428571428573	0.08035714285714286	13.714285714285715	2.125	0.08035714285714286	No
3611.0	3611.0			15.0	34.0	34.0	34.0	4.857142857142857	0.20238095238095238	0.10119047619047619	10.142857142857142	4.654761904761904	0.10119047619047619	No
376.0	864.0	1911.0		108.0	108.0	108.0	159.0	15.428571428571429	0.6428571428571429	0.32142857142857145	92.57142857142857	14.785714285714286	0.32142857142857145	No
209.0	586.0	723.0		90.0	160.0	297.0	297.0	22.857142857142858	1.7678571428571428	0.8839285714285714	67.14285714285714	21.089285714285715	0.8839285714285714	No
642.0				111.0	154.0	154.0	154.0	22.0	0.9166666666666666	0.4583333333333333	89.0	21.083333333333332	0.4583333333333333	No
				8.0	8.0	15.0	15.0	1.1428571428571428	0.08928571428571429	0.044642857142857144	6.857142857142858	1.0535714285714286	0.044642857142857144	No
446.0	508701.0	580162.0		28.0	58.0	299.0	321.0	8.285714285714286	1.7797619047619047	0.8898809523809523	19.714285714285715	6.505952380952381	0.8898809523809523	Yes
3384.0	3384.0	3439.0		49.0	142.0	143.0	149.0	20.285714285714285	0.8511904761904762	0.4255952380952381	28.714285714285715	19.43452380952381	0.4255952380952381	No
	12832.0			19.0	36.0	36.0	36.0	5.142857142857143	0.21428571428571427	0.10714285714285714	13.857142857142858	4.928571428571429	0.10714285714285714	No
1129898.0				15.0	15.0	15.0	106.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
173.0	173.0			44.0	48.0	48.0	48.0	6.857142857142857	0.2857142857142857	0.14285714285714285	37.142857142857146	6.571428571428571	0.14285714285714285	No
2630.0	2865.0			37.0	37.0	149.0	175.0	5.285714285714286	0.8869047619047619	0.44345238095238093	31.714285714285715	4.398809523809524	0.44345238095238093	Yes
				6.0	6.0	6.0	6.0	0.8571428571428571	0.03571428571428571	0.017857142857142856	5.142857142857143	0.8214285714285714	0.017857142857142856	No
542.0	12163.0	416158.0		26.0	41.0	152.0	271.0	5.857142857142857	0.9047619047619048	0.4523809523809524	20.142857142857142	4.952380952380952	0.4523809523809524	Yes
				14.0	14.0	14.0	14.0	2.0	0.08333333333333333	0.041666666666666664	12.0	1.9166666666666667	0.041666666666666664	No
				9.0	9.0	9.0	9.0	1.2857142857142858	0.05357142857142857	0.026785714285714284	7.714285714285714	1.2321428571428572	0.026785714285714284	No
6511.0		6511.0		3.0	58.0	58.0	58.0	8.285714285714286	0.34523809523809523	0.17261904761904762	-5.2857142857142865	7.940476190476192	0.17261904761904762	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
				1.0	1.0	1.0	1.0	0.14285714285714285	0.005952380952380952	0.002976190476190476	0.8571428571428572	0.1369047619047619	0.002976190476190476	No
				17.0	17.0	17.0	17.0	2.4285714285714284	0.10119047619047619	0.050595238095238096	14.571428571428571	2.327380952380952	0.050595238095238096	No
189.0				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
				31.0	33.0	33.0	33.0	4.714285714285714	0.19642857142857142	0.09821428571428571	26.285714285714285	4.517857142857143	0.09821428571428571	No
1001.0	2437.0			75.0	139.0	290.0	544.0	19.857142857142858	1.7261904761904763	0.8630952380952381	55.14285714285714	18.13095238095238	0.8630952380952381	Yes
7195.0	7332.0	7332.0		5.0	38.0	38.0	38.0	5.428571428571429	0.2261904761904762	0.1130952380952381	-0.4285714285714288	5.2023809523809526	0.1130952380952381	No
				6.0	6.0	6.0	6.0	0.8571428571428571	0.03571428571428571	0.017857142857142856	5.142857142857143	0.8214285714285714	0.017857142857142856	No
198.0		320.0		24.0	39.0	39.0	39.0	5.571428571428571	0.23214285714285715	0.11607142857142858	18.42857142857143	5.339285714285714	0.11607142857142858	No
				6.0	6.0	6.0	6.0	0.8571428571428571	0.03571428571428571	0.017857142857142856	5.142857142857143	0.8214285714285714	0.017857142857142856	No
1724.0	1724.0	27178.0		84.0	332.0	506.0	582.0	47.42857142857143	3.011904761904762	1.505952380952381	36.57142857142857	44.41666666666667	1.505952380952381	Yes
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
	176.0			13.0	15.0	16.0	16.0	2.142857142857143	0.09523809523809523	0.047619047619047616	10.857142857142858	2.0476190476190474	0.047619047619047616	No
150567.0	151014.0			25.0	37.0	309.0	494.0	5.285714285714286	1.8392857142857142	0.9196428571428571	19.714285714285715	3.446428571428571	0.9196428571428571	Yes
				18.0	18.0	18.0	29.0	2.5714285714285716	0.10714285714285714	0.05357142857142857	15.428571428571429	2.4642857142857144	0.05357142857142857	No
				5.0	5.0	5.0	31.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
				35.0	35.0	35.0	35.0	5.0	0.20833333333333334	0.10416666666666667	30.0	4.791666666666667	0.10416666666666667	No
246.0	1017.0	70828.0		46.0	194.0	247.0	253.0	27.714285714285715	1.4702380952380953	0.7351190476190477	18.285714285714285	26.24404761904762	0.7351190476190477	No
1025588.0				11.0	11.0	11.0	101.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
				3.0	3.0	3.0	3.0	0.42857142857142855	0.017857142857142856	0.008928571428571428	2.5714285714285716	0.4107142857142857	0.008928571428571428	No
				5.0	5.0	5.0	5.0	0.7142857142857143	0.02976190476190476	0.01488095238095238	4.285714285714286	0.6845238095238095	0.01488095238095238	No
1022.0				36.0	36.0	36.0	36.0	5.142857142857143	0.21428571428571427	0.10714285714285714	30.857142857142858	4.928571428571429	0.10714285714285714	No
				11.0	13.0	13.0	13.0	1.8571428571428572	0.07738095238095238	0.03869047619047619	9.142857142857142	1.7797619047619049	0.03869047619047619	No
				9.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	7.428571428571429	1.505952380952381	0.03273809523809524	No
170.0	334.0	4523.0		1.0	7.0	7.0	7.0	1.0	0.041666666666666664	0.020833333333333332	0.0	0.9583333333333334	0.020833333333333332	No
128.0				26.0	26.0	26.0	26.0	3.7142857142857144	0.15476190476190477	0.07738095238095238	22.285714285714285	3.5595238095238098	0.07738095238095238	No
				3.0	7.0	7.0	7.0	1.0	0.041666666666666664	0.020833333333333332	2.0	0.9583333333333334	0.020833333333333332	No
				16.0	16.0	16.0	16.0	2.2857142857142856	0.09523809523809523	0.047619047619047616	13.714285714285715	2.1904761904761902	0.047619047619047616	No
346.0	432162.0			23.0	23.0	175.0	175.0	3.2857142857142856	1.0416666666666667	0.5208333333333334	19.714285714285715	2.2440476190476186	0.5208333333333334	No
	109837.0			45.0	100.0	128.0	128.0	14.285714285714286	0.7619047619047619	0.38095238095238093	30.714285714285715	13.523809523809526	0.38095238095238093	No
				30.0	30.0	30.0	30.0	4.285714285714286	0.17857142857142858	0.08928571428571429	25.714285714285715	4.107142857142857	0.08928571428571429	No
263678.0	263678.0			1.0	1.0	8.0	8.0	0.14285714285714285	0.047619047619047616	0.023809523809523808	0.8571428571428572	0.09523809523809523	0.023809523809523808	No
				18.0	18.0	18.0	18.0	2.5714285714285716	0.10714285714285714	0.05357142857142857	15.428571428571429	2.4642857142857144	0.05357142857142857	No
202.0	1945.0			33.0	65.0	165.0	224.0	9.285714285714286	0.9821428571428571	0.49107142857142855	23.714285714285715	8.303571428571429	0.49107142857142855	Yes
			118.0	20.0	20.0	20.0	34.0	2.857142857142857	0.11904761904761904	0.05952380952380952	17.142857142857142	2.738095238095238	0.05952380952380952	Yes
11262.0	11330.0	176810.0		7.0	95.0	301.0	328.0	13.571428571428571	1.7916666666666667	0.8958333333333334	-6.571428571428571	11.779761904761905	0.8958333333333334	No
	208.0			10.0	10.0	10.0	10.0	1.4285714285714286	0.05952380952380952	0.02976190476190476	8.571428571428571	1.369047619047619	0.02976190476190476	No
	2111.0			75.0	75.0	75.0	75.0	10.714285714285714	0.44642857142857145	0.22321428571428573	64.28571428571429	10.267857142857142	0.22321428571428573	No
				11.0	11.0	11.0	11.0	1.5714285714285714	0.06547619047619048	0.03273809523809524	9.428571428571429	1.505952380952381	0.03273809523809524	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
7198.0	7198.0	64993.0		11.0	82.0	146.0	169.0	11.714285714285714	0.8690476190476191	0.43452380952380953	-0.7142857142857135	10.845238095238095	0.43452380952380953	Yes
				2.0	4.0	4.0	4.0	0.5714285714285714	0.023809523809523808	0.011904761904761904	1.4285714285714286	0.5476190476190476	0.011904761904761904	No
1286.0	1565.0	1565.0		54.0	55.0	56.0	58.0	7.857142857142857	0.3333333333333333	0.16666666666666666	46.142857142857146	7.523809523809524	0.16666666666666666	No
67937.0	201.0	1022143.0	577677.0	29.0	85.0	148.0	432.0	12.142857142857142	0.8809523809523809	0.44047619047619047	16.857142857142858	11.261904761904761	0.44047619047619047	No
614249.0	614249.0	768990.0		43.0	64.0	72.0	156.0	9.142857142857142	0.42857142857142855	0.21428571428571427	33.85714285714286	8.714285714285714	0.21428571428571427	Yes
				30.0	30.0	30.0	35.0	4.285714285714286	0.17857142857142858	0.08928571428571429	25.714285714285715	4.107142857142857	0.08928571428571429	No
363152.0	363152.0			19.0	19.0	44.0	44.0	2.7142857142857144	0.2619047619047619	0.13095238095238096	16.285714285714285	2.4523809523809526	0.13095238095238096	No
63392.0				13.0	23.0	23.0	23.0	3.2857142857142856	0.13690476190476192	0.06845238095238096	9.714285714285715	3.1488095238095237	0.06845238095238096	No
89484.0	197.0	90426.0		20.0	20.0	67.0	70.0	2.857142857142857	0.39880952380952384	0.19940476190476192	17.142857142857142	2.4583333333333335	0.19940476190476192	No
				15.0	15.0	15.0	15.0	2.142857142857143	0.08928571428571429	0.044642857142857144	12.857142857142858	2.0535714285714284	0.044642857142857144	No
2368.0	161299.0	161226.0		45.0	115.0	440.0	1458.0	16.428571428571427	2.619047619047619	1.3095238095238095	28.571428571428573	13.809523809523808	1.3095238095238095	Yes
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
				8.0	8.0	8.0	8.0	1.1428571428571428	0.047619047619047616	0.023809523809523808	6.857142857142858	1.0952380952380951	0.023809523809523808	No
2069.0	2069.0	2403.0		48.0	48.0	48.0	48.0	6.857142857142857	0.2857142857142857	0.14285714285714285	41.142857142857146	6.571428571428571	0.14285714285714285	No
				2.0	2.0	2.0	2.0	0.2857142857142857	0.011904761904761904	0.005952380952380952	1.7142857142857144	0.2738095238095238	0.005952380952380952	No
